squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasGuestRoom,price,category
82835,85,1,1,68,45044,6,5,5,8290732.7,1
65953,9,1,0,9,10399,5,2,8,6599401.9,0
52689,92,1,0,43,93189,7,10,10,5273689.3,0
91973,88,0,0,14,69385,6,10,3,9198800.1,0
13840,16,1,1,93,62438,7,6,5,1393777.5,0
70556,83,0,1,10,33392,10,9,4,7059493.9,0
57612,88,1,1,31,95395,1,8,0,5767803,0
42052,69,1,0,68,79355,10,1,7,4211525.6,0
50982,58,1,0,73,52386,3,8,4,5105930.7,0
35452,39,1,1,59,79821,2,9,10,3555588.6,0
69957,64,1,1,45,21174,4,9,8,7007658,1
62330,29,1,1,50,5529,10,3,8,6242179.7,0
31492,64,0,0,28,57281,4,5,4,3149910,0
90444,70,0,0,34,77423,1,5,5,9045666.1,0
87577,85,1,1,97,40642,8,6,0,8772102.5,0
85955,72,0,0,56,69575,3,1,2,8601595.5,0
97406,47,1,1,72,48318,10,10,3,9750051.9,1
51547,93,0,1,77,1263,3,6,6,5164202.6,0
21952,25,0,0,82,65512,2,10,5,2201323.8,0
65136,28,0,0,86,17385,3,3,8,6517333.6,0
75626,23,0,1,31,60854,8,4,5,7570125.3,0
42065,22,0,0,68,19479,1,1,4,4210618.1,0
40437,39,0,0,6,79510,8,9,9,4045077.2,0
58610,9,0,0,83,32703,3,2,1,5868889.2,0
74737,48,1,1,29,90335,3,2,4,7479745.2,1
68999,56,1,1,38,4761,1,8,3,6912274,1
11303,17,1,0,93,10912,2,10,4,1138807,0
68681,57,0,1,15,54007,5,3,7,6870787.8,0
96134,2,0,0,61,97926,8,9,1,9616397.6,0
59889,91,1,0,60,152,9,7,0,5997892.6,0
58706,20,1,1,38,45218,5,1,2,5879090.3,1
187,96,1,1,46,10784,7,2,10,26533.9,0
74218,47,1,0,74,67746,8,4,6,7430737,0
36795,81,0,1,60,95604,10,10,7,3682712.5,0
21208,91,1,0,13,21708,5,1,4,2125947.1,0
41264,20,1,0,41,18868,1,2,8,4134223.6,0
1618,19,0,1,83,47041,1,5,4,171840.3,0
87245,35,1,0,37,88555,1,8,2,8729428.7,0
54831,88,1,0,81,76550,5,3,2,5492297.1,0
24439,17,1,0,65,59767,9,5,1,2449426.8,0
26611,96,0,0,70,80867,1,5,3,2665389.6,0
75995,32,0,0,49,4756,8,1,2,7604371.5,0
94912,92,0,0,80,10151,10,7,1,9499780.8,0
33676,36,1,0,29,57881,2,10,2,3373913.6,0
75020,6,0,1,18,78226,4,3,1,7505819.9,0
66720,96,0,1,12,28034,4,5,5,6675714.1,0
64576,34,0,1,26,92226,5,7,5,6463138.4,0
37845,93,1,1,53,30695,7,5,3,3792884.4,0
5157,58,1,1,65,76391,9,9,5,526302.8,1
3990,44,1,1,33,74622,5,4,1,404538.6,1
67844,45,0,1,51,74107,10,9,5,6790489.7,0
31209,63,1,0,23,21208,3,9,10,3125990.8,0
59900,36,0,1,66,1358,2,10,3,5994776.6,0
31723,19,1,1,72,64937,8,4,5,3187117.6,0
19793,6,0,0,4,38520,5,7,0,1980251.2,0
97983,76,0,1,57,59197,8,3,2,9806846.4,0
20586,60,0,0,99,13408,4,6,3,2065934.7,0
73309,48,1,1,41,79572,8,7,7,7340458.6,1
55910,97,0,1,27,1336,8,1,1,5595244.9,0
98714,6,1,0,10,94009,6,4,7,9876308,0
93463,24,1,1,95,50068,9,4,2,9354794.1,1
85525,80,1,0,55,79346,5,10,2,8558313.5,0
74263,40,0,0,79,89926,8,3,0,7428602.9,0
50974,80,0,0,39,86068,3,1,10,5100640.3,0
302,23,1,0,30,81623,10,10,6,34373.4,0
26916,70,1,1,97,56653,1,7,5,2703096,1
62483,27,1,1,76,97795,5,6,7,6261216.3,1
21149,25,1,0,35,1676,3,6,4,2118884,0
35184,61,0,0,14,71910,7,8,2,3520242.5,0
66628,85,1,0,70,89998,10,5,1,6668709.7,0
85460,71,1,1,58,53878,5,10,9,8557497.3,0
60186,64,1,0,12,40893,10,6,2,6024280,0
94070,47,0,0,91,38161,9,4,2,9411507,0
27247,42,1,1,39,98525,10,1,3,2736774.9,1
9840,58,0,1,36,85453,1,6,0,990892.2,0
21460,45,1,0,53,58072,3,1,3,2151657.4,0
92264,72,1,1,26,7812,6,3,8,9235289.5,1
9193,96,1,0,31,27867,3,4,7,923138.8,0
5670,52,0,0,56,18030,2,8,3,570043.4,0
55645,37,0,1,57,91373,2,2,5,5571700.8,0
13138,3,1,0,25,78252,1,3,8,1319407.9,0
15194,12,1,0,4,76222,2,3,0,1523752.9,0
94254,79,1,1,35,95431,7,8,4,9431803.9,0
5473,70,0,0,77,71903,2,4,7,552681.2,0
28400,76,1,1,53,76587,1,8,8,2852499.6,1
58280,19,1,1,12,20278,8,8,4,5836801.9,0
4263,20,0,1,26,36521,7,6,9,433150.2,0
26492,46,0,0,6,70808,3,5,9,2649965.2,0
1866,41,0,0,8,81499,3,5,0,187470,0
8890,44,1,0,91,65075,7,9,1,898429.1,0
85361,53,1,1,16,78551,5,1,2,8543750,1
17794,71,0,0,82,62115,6,8,4,1782969,0
42378,13,0,0,68,49290,5,4,0,4244979,0
16490,81,1,1,62,17165,5,1,2,1659834.4,0
143,27,0,0,53,82480,5,2,4,17071,0
63798,11,1,0,55,83501,8,2,10,6388275,0
67215,58,1,1,10,73740,5,9,7,6728090.9,1
57689,64,1,1,56,58020,4,6,6,5779614.1,1
25821,37,0,1,58,93340,2,8,2,2587736.5,0
5640,59,0,0,69,55331,3,5,5,568560.2,0
87443,48,1,1,41,92187,2,9,6,8747353.2,0
14829,91,0,1,67,84964,6,6,9,1487038.2,0
488,28,1,0,80,50312,2,7,3,53933.1,0
76859,82,1,0,13,73715,2,9,1,7687938.6,0
90380,29,0,0,20,10907,5,8,9,9039029.1,0
59751,49,1,1,66,26740,3,4,1,5988688.9,0
47063,19,0,0,44,77177,2,6,7,4710827.3,0
30126,9,0,1,34,87179,4,7,4,3017394.4,0
13312,26,1,1,60,14511,9,6,7,1343890.5,1
37729,90,0,0,16,87392,1,5,10,3773925.3,0
57160,19,1,0,27,33553,2,5,1,5720788.1,0
78576,60,0,0,35,87083,5,10,6,7861426.6,0
42824,20,0,0,89,28542,9,3,8,4284208.7,0
24943,80,0,1,37,89254,6,3,7,2499961.1,0
7023,9,1,1,38,81067,5,9,9,708136.7,0
79786,89,1,1,87,87424,10,10,8,7991735,1
44149,3,1,1,28,12399,5,9,5,4420910.7,1
128,38,0,1,6,8862,6,2,5,15488,0
3573,22,0,1,80,22778,10,3,1,363088.5,0
84387,97,0,0,73,93839,5,4,0,8444076.7,0
98900,2,1,0,65,50485,10,8,10,9896574.7,0
53454,44,1,1,89,2587,5,3,2,5357472.1,1
64214,57,1,0,80,74524,5,4,9,6430251.6,0
27423,47,0,0,45,75443,2,4,8,2744762,0
17117,18,1,1,31,66027,2,6,1,1717255.7,1
36122,20,1,1,7,21376,2,9,3,3622538.6,0
62577,61,0,0,35,78069,2,2,7,6258456.4,0
58339,33,0,0,13,32526,3,9,5,5834718.9,0
14757,37,1,1,19,73127,4,10,9,1485110.4,0
97915,2,1,0,51,59627,7,5,0,9795686.1,0
47671,64,1,1,78,42268,7,1,8,4773675.5,0
98683,82,0,1,48,73191,7,4,1,9876937.2,0
55002,64,0,1,52,29477,7,3,1,5510046.7,0
77690,87,1,0,60,22956,1,3,9,7777085.3,0
52894,100,1,0,2,85918,4,10,3,5293640.3,0
78338,51,0,1,65,64999,9,7,7,7839471,0
45065,40,0,0,50,52720,7,3,5,4509900.3,0
63755,9,0,1,77,39080,7,6,8,6383188.9,0
45248,95,1,0,90,57471,4,10,2,4530134.3,0
98294,50,1,0,48,54292,7,3,7,9835842.2,0
42715,81,0,1,55,28135,5,2,1,4277360.3,0
62054,40,0,1,98,47421,7,9,4,6211948.7,0
41023,85,1,0,9,91404,10,8,7,4108214.1,0
53980,70,0,0,47,71506,10,8,7,5403271.5,0
82535,53,0,1,17,85755,1,2,9,8256501.7,0
56127,65,1,1,69,70326,6,3,6,5621278.1,0
97653,53,0,1,76,29078,2,5,7,9776232.6,0
75927,100,1,1,38,55528,5,3,7,7599356.1,1
68120,83,1,1,100,72108,5,1,2,6820694.1,0
30479,65,0,1,12,56802,9,6,5,3052380.6,0
57491,30,0,0,84,45308,9,6,4,5755947.1,0
3349,56,0,1,53,23970,7,7,4,340857,0
58036,22,1,0,50,42544,8,10,1,5810570.6,0
22521,61,1,1,63,17514,8,7,1,2262620.6,0
5034,50,1,0,43,49442,2,1,4,508566.8,0
85942,73,0,0,37,47944,1,4,1,8598513.2,0
41932,74,0,0,89,57829,3,5,7,4196797,0
33997,63,1,1,99,19900,9,1,0,3416922,1
92563,15,1,0,84,94496,4,4,10,9263168.6,0
9092,40,1,0,62,16757,5,9,2,917439.1,0
41087,15,1,0,42,89452,10,2,4,4115899,0
49358,15,1,1,49,42812,9,10,3,4943111,1
81835,6,0,0,43,81876,9,7,3,8187964.1,0
32890,3,1,0,96,59953,4,9,10,3298699.3,0
71693,21,1,0,19,42204,10,5,8,7173700.5,0
96708,48,0,0,65,42834,8,8,2,9677130.9,0
50449,16,0,1,20,64129,6,10,9,5050044.2,0
56969,56,0,1,56,12850,5,4,9,5703520.7,0
13631,36,0,0,69,36990,7,5,3,1368204.5,0
62366,36,0,0,41,66682,7,5,8,6240017,0
56878,60,0,1,62,33253,7,5,2,5695950.5,0
52671,38,0,0,37,20274,10,5,8,5270960,0
49818,26,0,0,69,71247,3,9,2,4983109.5,0
38969,31,1,1,48,92111,8,4,0,3904399.9,1
52861,60,0,1,84,43808,5,2,9,5296085.6,0
93003,94,0,1,17,30775,3,3,10,9303949.9,0
20666,83,1,0,57,74967,4,1,1,2072485.4,0
59749,57,1,1,24,45924,10,6,3,5981892.8,0
3802,26,0,0,9,22231,1,3,0,381031.5,0
50815,59,1,1,59,77685,2,4,8,5091098.9,1
8282,84,0,1,57,37138,5,6,9,836291.1,0
40141,6,0,0,25,45646,3,8,5,4017149.2,0
35944,12,1,1,56,54988,4,2,10,3601009,1
13642,64,1,1,97,82965,6,7,4,1373231.7,1
72794,23,0,0,75,73969,9,3,10,7281001.9,0
99062,35,0,0,47,83194,6,1,8,9907981.7,0
3893,30,0,1,89,91809,8,9,10,399892.6,0
62059,35,0,1,27,92414,6,4,5,6214001,0
30559,26,0,1,43,37990,3,5,8,3061654.2,0
466,83,1,1,87,98842,3,3,10,58180.1,1
40782,17,1,0,87,57555,10,3,5,4090861.5,0
10437,56,0,1,23,39718,4,10,2,1050183.9,0
11871,38,1,0,77,2454,10,3,1,1196124,0
50660,42,1,0,74,15301,8,2,0,5074190.6,0
48637,64,1,0,83,30779,6,4,5,4872012.2,0
20082,97,0,0,92,31789,10,3,6,2016445.2,0
52143,80,1,1,59,32275,8,5,10,5225721.7,0
78563,12,1,1,96,3712,5,1,1,7872245.7,1
39477,14,0,0,59,51393,4,8,9,3950541.9,0
55039,2,0,1,98,29875,7,2,6,5515121.2,0
24118,82,0,0,93,43606,5,5,8,2416901.3,0
6270,23,1,1,42,33199,6,8,2,636262,0
48206,8,0,1,88,18205,1,7,0,4830507.5,0
80212,49,0,0,92,58290,2,10,7,8029445.1,0
61929,21,1,0,44,31560,3,2,8,6197708.6,0
2632,23,0,0,35,69077,3,8,5,266129.1,0
45278,97,1,0,21,65231,8,2,4,4533893,0
61985,85,0,1,35,87072,9,6,8,6204099.7,0
19788,72,1,0,96,26389,10,4,6,1992318.5,0
65662,78,0,1,34,5863,5,10,2,6571434.3,0
12922,83,1,0,34,17345,6,10,9,1296979.7,0
26976,46,0,1,7,6186,9,6,1,2703352.6,0
26258,22,1,1,69,90218,3,4,8,2639003.8,1
87887,75,1,1,92,51538,6,6,6,8802291.9,0
62054,5,0,1,72,21595,8,5,9,6211960.1,0
30308,99,0,0,58,62310,9,1,7,3032783.4,0
57352,1,1,0,32,88673,3,3,6,5740389.6,0
81336,70,1,0,53,35439,10,6,5,8139811.5,0
3770,32,1,1,22,44738,6,8,7,386366.7,1
87556,49,1,1,13,15957,8,6,4,8763636.1,0
77698,74,0,0,59,8996,7,9,2,7772144.5,0
60283,84,1,0,63,80221,1,4,6,6033341.1,0
95084,33,1,0,63,5737,10,7,4,9517011.3,0
734,24,0,1,21,28161,3,9,10,76259.1,0
35013,9,1,0,34,83381,9,9,8,3506141.1,0
2945,14,1,0,23,94338,8,7,7,299982.8,0
58092,76,1,0,42,91522,1,10,5,5813987,0
94771,85,0,1,44,9284,1,4,8,9481654.6,0
2726,83,1,1,37,29197,3,6,1,279807.8,0
71027,23,1,0,41,86625,10,5,1,7109174.1,0
28284,1,1,1,1,62123,2,9,2,2834962.3,1
64307,91,1,1,67,65183,1,10,6,6442043.9,0
3649,84,1,1,73,88084,9,2,10,375031.3,0
69797,55,1,1,3,94751,6,2,2,6986534.5,1
97428,2,1,0,76,7983,9,7,3,9750656.9,0
28399,71,0,0,84,85004,3,7,1,2844533.3,0
67583,99,1,0,99,87357,10,2,3,6769148,0
18152,24,1,0,85,77634,6,4,0,1824872.1,0
33667,63,0,0,20,10226,5,10,2,3369190.9,0
38755,15,0,1,53,24243,10,2,10,3884790.5,0
45430,87,1,0,75,32859,9,4,6,4549681.9,0
24937,1,0,1,27,78067,7,3,6,2498730.9,0
7822,85,0,0,13,30657,3,1,10,783295.4,0
56223,1,1,0,73,85113,10,4,1,5634379.3,0
17454,50,1,1,74,96838,9,6,7,1753382.1,1
2442,93,0,1,13,56873,2,9,6,247791,0
31343,72,1,1,40,58283,6,7,1,3141490.8,1
54757,42,0,0,60,47722,10,7,1,5482099.3,0
35576,47,0,0,18,21443,10,3,3,3559204.6,0
96040,23,0,0,27,82968,5,9,8,9606107.7,0
60617,57,0,0,39,90153,5,6,2,6063831.6,0
42002,13,0,1,85,37981,6,10,9,4208839.6,0
86539,24,1,1,18,63485,9,2,2,8660203.8,1
72425,80,0,1,83,95208,10,7,8,7252778.2,0
60817,59,1,0,76,42098,5,6,9,6086395.1,0
58316,85,0,1,3,9154,8,7,1,5836642.2,0
22777,84,0,1,44,82521,5,4,1,2282652.6,0
28741,2,0,0,17,55862,2,3,10,2875379,0
78627,56,1,1,98,37332,8,6,1,7877631.7,0
40556,71,1,0,93,62392,9,4,9,4065791.4,0
48960,32,1,0,10,87320,5,4,9,4901955.7,0
74651,81,0,1,85,85855,10,4,0,7474283.8,0
24576,14,0,1,57,16200,2,4,0,2461159.8,0
29819,12,1,1,61,76378,5,1,4,2991129,1
24664,18,1,1,43,13277,6,1,9,2471327.1,0
83905,94,0,1,70,25633,6,8,1,8397030.1,0
54748,82,0,1,21,67249,8,9,0,5478961.1,0
71691,54,1,1,65,99381,8,10,10,7176793,0
63894,52,1,1,25,13361,10,9,6,6399046.4,0
51797,1,0,0,82,2542,9,10,9,5181827.1,0
49008,60,0,1,78,23815,9,5,8,4912394,0
33098,36,1,1,42,3721,7,8,7,3319481.2,1
8028,74,0,0,36,75459,3,5,3,804141.4,0
38190,99,1,1,13,92961,8,10,8,3825454.3,1
65689,92,0,1,59,48136,6,5,7,6578403,0
59040,11,0,0,14,12340,1,5,3,5905531.8,0
52369,28,0,1,70,70463,5,1,2,5249658.9,0
69311,80,0,1,89,35699,2,10,8,6939575.6,0
84922,97,1,0,20,93104,9,3,2,8498552.3,0
18044,13,1,1,13,71630,5,4,10,1814360.8,0
91554,81,0,0,79,12268,4,10,6,9157895.9,0
45939,54,0,0,5,2164,2,6,4,4594654.4,0
89687,24,0,1,29,15587,8,6,10,8974887,0
3802,99,0,1,9,41191,1,6,4,385045,0
92548,48,0,0,73,88919,8,5,3,9259999.6,0
35532,87,1,1,49,48445,4,7,9,3566862.1,1
93363,58,1,0,96,79352,7,10,9,9345397.7,0
18653,21,1,1,40,43885,10,4,9,1871959,0
74263,16,1,0,81,63495,8,6,5,7433776.3,0
60650,72,1,1,57,41780,5,5,7,6074678.2,0
53680,62,1,0,88,48353,1,7,7,5379297,0
47242,12,0,0,55,87992,4,5,9,4727165.3,0
63040,69,1,1,97,39564,6,7,5,6318789,1
80803,76,0,1,59,44777,3,6,5,8083433.8,0
52109,65,0,0,51,52565,7,1,1,5215011.3,0
83054,37,1,0,2,84475,5,5,1,8309399.1,0
71997,75,1,1,44,67609,8,10,6,7207715.4,1
5722,63,1,0,92,86759,8,2,9,580706.9,0
10872,73,0,0,5,49748,3,4,5,1088055.1,0
83710,14,0,1,3,73055,4,8,9,8374730,0
1260,21,1,1,25,19439,1,6,4,131538.6,1
48496,75,1,0,61,67884,5,3,4,4856815.2,0
74458,81,0,1,79,43377,5,10,8,7452331.1,0
13517,48,1,0,74,8612,5,9,4,1359844.5,0
66579,24,0,1,55,79904,9,1,4,6664850.1,0
77247,13,1,0,44,28388,2,2,8,7731295.1,0
18891,90,0,0,40,34712,2,2,1,1892159.2,0
93281,93,1,1,20,52231,9,3,9,9336444.7,1
9677,64,1,1,50,89469,4,7,1,977638.8,1
37473,44,1,0,63,15706,8,4,8,3755563.5,0
12943,7,0,1,84,68064,10,4,8,1300343.5,0
87585,80,0,1,66,60868,8,5,1,8764820.7,0
78612,93,0,0,9,2651,2,3,3,7862673.7,0
90697,18,1,0,19,85613,10,10,7,9075071.1,0
35215,19,1,1,33,68416,7,10,3,3530988.6,0
30991,9,1,0,11,76459,7,8,6,3104594.5,0
61846,77,1,1,45,31443,6,2,8,6192313,1
51212,32,0,1,55,694,1,9,0,5130660.1,0
41971,22,0,0,37,46050,3,7,8,4198560.8,0
72530,42,1,1,50,94361,6,2,9,7263616.7,0
54159,79,1,1,41,92628,7,7,5,5424708.2,0
69034,52,0,1,36,18253,1,8,3,6907362,0
31952,33,1,0,60,24474,9,5,1,3202868.5,0
75524,67,0,0,56,94840,9,5,5,7556587.9,0
33023,47,0,1,23,61069,7,7,9,3308071.8,0
84824,82,0,0,20,71595,4,6,0,8483601.2,0
87400,60,0,0,34,77423,9,9,1,8743395.8,0
45857,23,0,0,46,6544,9,4,7,4588987.5,0
99412,27,1,0,2,41454,4,8,3,9945830.1,0
44802,52,0,1,4,13692,9,2,4,4484085.9,0
48660,17,1,0,16,82778,8,5,8,4869321.1,0
67971,40,1,0,85,57085,3,2,0,6803688.8,0
86385,22,1,1,57,60984,10,1,1,8651550.8,1
49327,3,0,1,25,56049,6,6,5,4935794.6,0
44908,41,1,1,22,84564,7,4,2,4500929.8,1
5178,17,0,1,100,19451,4,4,4,527165,0
87057,72,1,1,95,88122,5,9,1,8716422.6,1
99218,83,1,0,47,39869,6,9,6,9925260.8,0
64969,99,1,1,61,41391,7,10,5,6503615.1,0
44857,74,0,0,95,40725,1,7,7,4493359.3,0
99533,74,1,1,72,26795,2,10,4,9962942.8,0
97810,64,0,1,93,46783,5,2,0,9788542,0
44731,95,1,1,70,31635,2,4,5,4483007,0
41667,46,0,1,32,30699,8,8,1,4174032.6,0
91478,41,1,1,75,73172,3,3,8,9157875.3,0
10604,55,0,1,52,69055,3,5,0,1068025.2,0
58687,10,0,0,83,44875,10,3,9,5874864.2,0
28806,1,0,0,16,40875,3,3,6,2882439.6,0
57480,47,0,1,97,56799,1,6,9,5759251.4,0
4821,100,1,1,49,56849,5,8,8,491239.1,1
88820,91,1,1,6,98470,8,10,3,8888431.7,0
21229,44,1,0,82,23820,9,6,9,2132694,0
42057,90,0,0,17,19287,5,2,10,4206914.6,0
72390,75,0,1,64,16810,8,8,6,7247720.3,0
91126,87,0,1,53,89172,5,4,9,9121369.7,0
38745,98,1,0,48,82441,5,7,5,3883808.5,0
23763,86,1,0,81,62578,8,10,0,2386943.3,0
17867,19,0,1,48,31226,5,10,2,1796244.4,0
3503,65,0,0,58,21756,8,7,3,354696.3,0
52250,58,0,0,45,50947,1,2,9,5228826.9,0
84226,55,0,0,2,90310,10,1,4,8423659.6,0
57950,46,1,1,71,6012,4,1,0,5802717.3,0
70503,70,1,1,3,72954,7,5,8,7058556,1
96867,69,1,1,2,25281,5,8,6,9695169.3,1
86975,6,0,1,73,4911,3,8,4,8704752.9,0
41302,90,1,1,44,16327,2,8,5,4140317.6,0
40315,78,1,1,41,3822,6,5,0,4036010.4,1
36936,32,0,1,75,99648,8,4,9,3698154.5,0
19756,91,0,1,13,72659,8,6,3,1979607.3,0
54369,66,1,1,46,57232,6,7,10,5449838.8,1
13923,22,1,0,26,69203,3,8,1,1399256.7,0
52339,21,1,0,40,62344,7,1,10,5240271,0
14113,96,0,1,53,14800,10,9,10,1417648.4,0
1189,80,1,0,12,31767,2,8,3,123054.2,0
64232,43,1,1,91,49501,4,10,2,6433095.3,1
80041,94,0,0,14,64363,7,7,9,8005238.6,0
41325,81,1,1,12,65653,7,5,6,4139962.2,1
53533,66,0,0,95,69219,8,8,4,5357890.8,0
39201,25,1,1,94,59270,5,5,2,3933162.4,1
79929,83,0,0,61,70113,3,3,9,7994382.1,0
59520,52,0,1,40,79444,6,5,7,5959253.7,0
42117,95,1,1,24,45427,1,2,1,4218152.2,1
51521,13,0,0,3,82475,9,2,3,5153018.9,0
63048,14,1,0,27,2660,8,7,5,6308006,0
41516,81,0,1,14,59848,8,6,10,4156171.4,0
86482,38,1,1,99,33972,9,7,8,8659872.4,1
75898,97,0,1,6,33301,2,10,8,7592058,0
88174,23,0,1,84,87584,6,1,0,8824737.4,0
20991,4,0,1,85,79547,4,10,9,2104487.6,0
84895,84,0,1,84,53668,6,8,2,8498401,0
75254,26,0,0,92,52901,3,7,9,7530165.5,0
94030,51,0,0,26,86507,8,6,3,9404822.6,0
26622,47,1,0,71,84861,5,6,6,2672589.1,0
73950,85,0,0,70,2197,6,6,5,7396821.3,0
78463,33,0,0,79,67986,9,8,3,7849793.1,0
90298,96,1,1,94,56068,2,1,3,9044015.9,0
44589,44,1,1,57,80966,6,6,3,4468398.1,0
49842,81,1,0,4,42391,6,3,8,4986838.1,0
90103,17,1,1,93,67984,9,5,6,9023848,0
88844,45,0,1,25,66148,10,4,5,8887864.1,0
67521,32,0,0,60,10708,2,10,3,6757641.6,0
53029,62,0,1,27,98057,5,3,1,5308875,0
55176,2,1,1,18,4236,3,5,6,5523019,0
31525,3,1,1,27,63230,6,10,1,3163533.1,1
42907,62,0,0,93,15928,3,4,1,4296273.3,0
68500,96,0,1,70,77851,6,5,7,6860582.9,0
77913,53,1,1,64,12082,1,10,10,7801697.7,0
2314,62,1,1,90,99353,8,6,6,241260.8,1
70033,19,0,1,31,45278,1,3,10,7008333.4,0
38529,22,0,1,77,3856,5,6,7,3861754.4,0
50232,94,0,1,13,55218,2,9,0,5028282.1,0
9995,82,1,1,68,86141,10,9,7,1008786.7,0
33971,30,1,1,60,29088,5,4,1,3403509.5,0
81484,17,1,0,82,21109,4,10,5,8154333.3,0
83726,50,0,0,46,58546,10,8,7,8374005.7,0
14700,31,1,0,93,66390,5,10,6,1473984.1,0
40268,26,1,0,52,14375,8,4,8,4033464.8,0
19303,90,0,0,23,52384,9,9,7,1932867.9,0
68035,25,0,1,41,84764,5,3,7,6809011.2,0
3853,44,1,1,86,89215,5,9,5,398973.9,0
16765,97,1,0,45,57100,10,3,2,1682708.8,0
44484,92,1,0,19,87791,4,3,0,4451848.5,0
50967,54,1,0,14,20800,7,4,8,5101814.7,0
4592,60,1,0,99,21492,6,7,4,469343.3,0
73642,25,1,0,24,39633,2,2,5,7371124.2,0
66731,4,0,1,83,36137,1,3,5,6682700.9,0
71350,55,1,0,52,21369,5,6,10,7140522.7,0
76439,15,0,1,59,10724,7,6,5,7651662.7,0
40509,97,0,0,16,93542,8,8,7,4052267.4,0
41313,96,0,1,96,35091,10,2,10,4144107.3,0
40849,75,0,0,21,85257,10,2,2,4086314.7,0
2760,5,0,1,60,91018,4,3,9,282475.5,0
13121,51,1,0,94,71226,4,1,4,1323713,0
88768,47,1,1,24,87839,3,2,4,8882245.4,0
13603,61,1,1,66,86297,7,6,8,1372325.4,1
15001,66,1,0,15,72162,8,10,1,1502336.3,0
70990,77,1,1,51,30861,10,5,7,7107294.8,0
71893,1,1,0,100,3561,3,5,8,7201486.2,0
44240,11,1,1,26,91992,5,2,8,4432732.9,0
51616,52,0,1,20,17593,10,8,8,5164531.5,0
3372,12,1,0,90,11937,5,8,4,346109.7,0
9833,23,1,0,66,99623,5,7,9,990437.3,0
86887,16,1,1,37,83915,9,4,3,8696709.4,0
54087,91,1,0,78,52966,7,9,5,5416199.9,0
41161,27,0,1,7,82132,4,9,1,4119394.6,0
59240,81,1,0,42,21297,2,2,7,5928857.2,0
90576,95,0,0,96,55374,4,9,4,9060592.9,0
61449,49,1,0,19,56944,8,5,7,6151098,0
59730,70,1,1,24,87768,2,10,1,5981354.3,1
86044,43,0,0,89,55300,3,2,9,8610913.9,0
88759,25,0,1,51,59091,6,3,9,8879992.1,0
82019,5,1,0,81,14371,9,2,10,8209073.2,0
21129,95,0,0,21,82225,1,5,2,2114999.7,0
16909,23,0,1,49,40566,1,5,0,1696771.6,0
87591,58,0,1,99,17735,8,9,5,8769079.7,0
49186,23,0,0,4,99760,3,4,10,4919477.1,0
88564,22,1,0,37,88036,1,6,5,8858892.4,0
87146,8,1,0,90,2593,7,8,9,8725424.1,0
68010,1,1,1,71,65943,1,1,9,6812854,1
12480,2,1,0,55,77588,5,1,5,1251446.5,0
76231,24,1,1,89,32609,7,4,8,7633398.9,0
46525,14,1,1,66,48097,6,10,7,4662730.9,0
6807,53,0,1,19,96312,3,3,0,687517.8,0
40077,85,1,0,90,51219,7,6,5,4020046.1,0
82519,97,0,1,93,76104,3,5,0,8259491.2,0
21038,15,1,0,90,44209,7,6,0,2110409.7,0
21751,71,0,0,82,78642,6,8,8,2178623.5,0
52348,22,0,1,79,75382,1,6,2,5239471.6,0
82321,27,1,0,57,36787,7,4,7,8240224.9,0
39073,91,0,0,17,63033,9,3,8,3909080.2,0
36945,35,0,0,31,52908,5,3,4,3696745.6,0
4105,97,0,1,55,37462,6,8,0,419095.4,0
83776,21,1,1,33,64605,2,9,10,8381763,0
56812,100,0,0,46,46298,4,4,5,5683565.3,0
72735,86,0,1,96,27860,3,3,10,7280576,0
94716,92,1,1,7,28100,6,1,4,9479703.9,0
63334,36,1,1,18,5795,10,8,3,6343542.6,0
93232,60,1,1,86,1555,8,2,1,9336064.5,0
11063,47,0,1,13,51572,4,10,0,1112469.7,0
72772,76,0,1,26,55780,1,9,10,7280658.6,0
53874,70,1,0,73,97307,1,2,2,5389567.9,0
18160,10,1,1,49,73819,9,2,0,1827114.9,0
34571,80,0,1,98,89459,7,1,3,3464365.6,0
21991,55,0,0,4,43526,3,9,1,2199707.1,0
91592,50,0,1,96,18540,5,6,2,9169563,0
9494,62,1,0,82,58018,9,3,10,956275.5,0
8747,91,0,0,48,52535,8,9,0,878147.9,0
74458,64,1,0,38,98352,10,5,3,7453820.6,0
19326,81,1,1,44,29613,2,7,8,1942134.1,1
21394,10,0,0,16,963,7,4,10,2141175.7,0
43239,83,1,1,2,13809,5,8,10,4330567.6,1
90215,1,0,0,48,23728,3,2,7,9023674.2,0
93349,79,0,0,94,45851,6,1,9,9342473.5,0
50226,60,1,0,7,97189,10,8,8,5025237.1,0
46135,26,1,1,39,55892,9,2,8,4621995,0
16842,29,1,0,49,20912,2,4,1,1690854.7,0
80815,39,1,0,95,69207,8,4,6,8090478.1,0
88291,41,0,1,16,40253,1,1,2,8832821.7,0
68481,29,1,0,96,47416,3,7,4,6854417.8,0
41786,92,1,0,69,3452,6,9,3,4188833.3,0
16661,43,1,1,61,85955,5,7,2,1675849.9,1
6415,49,1,0,10,85896,8,2,7,646205.8,0
1440,93,1,0,49,44317,8,3,9,150945.2,0
89115,16,0,1,97,38815,10,6,1,8925347.1,0
55529,26,1,0,8,5759,3,7,6,5555606.6,0
